archArea,atchBldArea,atchBldCnt,bcRat,bjdongCd,bldNm,block,bun,bylotCnt,crtnDay,dongNm,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcPurps,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,grndFlrCnt,heit,hhldCnt,hoCnt,indrAutoArea,indrAutoUtcnt,indrMechArea,indrMechUtcnt,itgBldCert,itgBldGrade,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmBldrgstPk,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,newPlatPlc,oudrAutoArea,oudrAutoUtcnt,oudrMechArea,oudrMechUtcnt,platArea,platGbCd,platPlc,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,sigunguCd,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,ugrndFlrCnt,useAprDay,vlRat,vlRatEstmTotArea
106.79,0,0,59.99,10200,,,0779,0,20200427,,0,0,,0,다가구 주택,스라브,조적조,5,0,,3,9.875,0,0,0,0,0,0,0,,0005,,0,주건축물,01000,단독주택,11470-10437,10201,49.0,114704142205,28.0,0,서울특별시 양천구 목동중앙서로11길 49-28,26.45,2,0,0,178,0,서울특별시 양천구 목동 779-5번지,19940806,,,,,,1,일반,2,일반건축물,0,4092,10,(철근)콘크리트,,0,11470,,19940820,11,벽돌구조,277.99,277.99,0,19950216,156.17,277.99
72.27,0,0,0,10200,,,0779,0,20200427,,0,0,,0,"근린생활시설, 주택",스라브기와,"철근콘크리트조, 연와조",1,0,,3,0,0,0,0,0,0,0,0,,0006,,0,주건축물,01000,단독주택,11470-12089,10201,49.0,114704142205,26.0,0,서울특별시 양천구 목동중앙서로11길 49-26,0,0,0,0,0,0,서울특별시 양천구 목동 779-6번지,19890711,,,,,,1,일반,2,일반건축물,0,4093,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,289.08,289.08,1,19900122,0,216.81
93.55,0,0,59.85,10200,,,0779,0,20170830,,0,0,,0,다가구주택(5가구),평슬라브,연와조,5,0,,2,7.7,0,0,0,0,0,0,0,,0007,,0,주건축물,01000,단독주택,11470-8165,10201,49.0,114704142205,24.0,0,서울특별시 양천구 목동중앙서로11길 49-24,0,0,0,0,156.3,0,서울특별시 양천구 목동 779-7번지,19910701,,,,,,1,일반,2,일반건축물,0,4094,10,(철근)콘크리트,,,11470,,19911227,11,벽돌구조,199.9,199.9,1,19921128,82.3,128.64
80.68,0,0,0,10200,,,0779,0,20200427,,0,0,,0,주택,스라브위세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0008,,0,주건축물,01000,단독주택,11470-13840,10201,49.0,114704142205,22.0,0,서울특별시 양천구 목동중앙서로11길 49-22,0,0,0,0,0,0,서울특별시 양천구 목동 779-8번지,,,,,,,1,일반,2,일반건축물,0,4095,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,161.36,161.36,1,19830119,0,80.68
45.52,0,0,0,10200,,,0779,0,20170304,,0,0,,0,주택,스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0009,,0,주건축물,01000,단독주택,11470-5581,10201,49.0,114704142205,20.0,0,서울특별시 양천구 목동중앙서로11길 49-20,0,0,0,0,0,0,서울특별시 양천구 목동 779-9번지,19890315,,,,,,1,일반,2,일반건축물,0,4096,10,(철근)콘크리트,,,11470,,,11,벽돌구조,135.52,135.52,1,19890919,0,90
195.47,0,0,59.98,10200,골드하우스,,0779,1,20190530,,0,0,,0,"도시형생활주택(단지형다세대주택), 근린생활시설",(철근)콘크리트,철근콘크리트구조,0,0,,6,20.667,15,3,127.2,11,0,0,0,,0010,,0,주건축물,02000,공동주택,11470-100222278,10201,49.0,114704142205,18.0,0,서울특별시 양천구 목동중앙서로11길 49-18,0,0,0,0,325.9,0,서울특별시 양천구 목동 779-10번지,20151217,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,4097,10,(철근)콘크리트,,1,11470,,20160107,21,철근콘크리트구조,961.84,961.84,2,20161025,198.19,645.89
165.48,0,0,51.7,10200,예그린,,0779,1,20190530,,0,0,,0,도시형생활주택(단지형다세대주택),(철근)콘크리트,철근콘크리트구조,0,0,,6,18,14,0,133.7,4,0,0,0,,0013,,0,주건축물,02000,공동주택,11470-100209805,10201,65.0,114704142205,6.0,0,서울특별시 양천구 목동중앙서로11길 65-6,69,6,0,0,320.07,0,서울특별시 양천구 목동 779-13번지,20140430,1101,신축허가,3140176,건축과,2014,2,집합,3,표제부,1,4098,10,(철근)콘크리트,,1,11470,,20140507,21,철근콘크리트구조,636.91,636.91,0,20140923,198.99,636.91
145.83,0,0,0,10200,주원베르빌,,0779,0,20190530,102동,0,0,,0,(도시형생활주택-단지형다세대),평지붕,철근콘크리트구조,0,0,,6,16.6,10,0,0,0,0,0,0,,0014,,0,주건축물,02000,공동주택,11470-100202997,10201,69.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 69,0,0,0,0,0,0,서울특별시 양천구 목동 779-14번지,20120607,1101,신축허가,3140160,건축과,2012,2,집합,3,표제부,1,4099,10,(철근)콘크리트,,1,11470,,20120704,21,철근콘크리트구조,586.5,586.5,0,20121127,0,586.5
145.83,0,0,0,10200,주원베르빌,,0779,0,20190530,101동,0,0,,0,(도시형생활주택-단지형다세대),평지붕,철근콘크리트구조,0,0,,6,16.6,10,0,0,0,0,0,0,,0014,,0,주건축물,02000,공동주택,11470-100202986,10201,69.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 69,0,0,0,0,0,0,서울특별시 양천구 목동 779-14번지,20120607,1101,신축허가,3140160,건축과,2012,2,집합,3,표제부,1,4100,10,(철근)콘크리트,,1,11470,,20120704,21,철근콘크리트구조,581.96,581.96,0,20121127,0,581.96
76.8,0,0,46.92,10200,,,0779,0,20171118,,0,0,,0,다가구주택(6가구),스라브위기와,"철근콘크리트조, 연와조",6,0,,3,0,0,0,0,0,0,0,0,,0015,,0,주건축물,01000,단독주택,11470-20862,10201,63.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 63,0,0,0,0,163.7,0,서울특별시 양천구 목동 779-15번지,19910703,,,,,,1,일반,2,일반건축물,0,4101,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,249.76,249.76,1,19911217,146.9,240.48
92.46,0,0,55.04,10200,,,0779,0,20190530,,0,0,,0,다세대주택,(철근)콘크리트,철근콘크리트구조,0,0,,5,13.3,10,1,38.65,3,0,0,0,,0016,,0,주건축물,02000,공동주택,11470-100200384,10201,65.0,114704142205,3.0,0,서울특별시 양천구 목동중앙서로11길 65-3,23,2,0,0,168,0,서울특별시 양천구 목동 779-16번지,20111104,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,4102,10,(철근)콘크리트,,1,11470,,20111110,21,철근콘크리트구조,350.48,350.48,0,20120430,208.61904,350.48
128.63,0,0,59.72,10200,킹스타운A,,0779,0,20190530,,0,0,,0,도시형생활주택(단지형다세대주택)/제1종근린생활시설,(철근)콘크리트,철근콘크리트구조,0,0,,5,15.9,8,1,68.54,4,0,0,0,,0017,,0,주건축물,02000,공동주택,11470-100220575,10201,65.0,114704142205,7.0,0,서울특별시 양천구 목동중앙서로11길 65-7,23,2,0,0,215.39,0,서울특별시 양천구 목동 779-17번지,20151130,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,4103,10,(철근)콘크리트,,1,11470,,20160122,21,철근콘크리트구조,429.69,429.69,0,20160902,199.49,429.69
137.93,0,0,58.03,10200,,,0779,0,20200427,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,4,12.8,8,0,118.24,3,0,0,0,,0018,,0,주건축물,02000,공동주택,11470-13896,10201,49.0,114704142205,16.0,0,서울특별시 양천구 목동중앙서로11길 49-16,0,3,0,0,237.7,0,서울특별시 양천구 목동 779-18번지,20010629,,,,,,2,집합,3,표제부,0,4104,10,(철근)콘크리트,,0,11470,,20010707,21,철근콘크리트구조,590.27,590.27,1,20010927,198.58,472.03
75.37,0,0,0,10200,,,0779,0,20200427,가동,0,0,,0,주택,세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-1031,10201,49.0,114704142205,12.0,0,서울특별시 양천구 목동중앙서로11길 49-12,0,0,0,0,0,0,서울특별시 양천구 목동 779-19번지,,,,,,,1,일반,2,일반건축물,0,4105,20,기와,,0,11470,,,11,벽돌구조,150.74,150.74,1,19821220,0,75.37
61.82,0,0,0,10200,,,0779,0,20200427,나동,0,0,,0,주택,세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-1030,10201,49.0,114704142205,10.0,0,서울특별시 양천구 목동중앙서로11길 49-10,0,0,0,0,0,0,서울특별시 양천구 목동 779-19번지,,,,,,,1,일반,2,일반건축물,0,4106,20,기와,,0,11470,,,11,벽돌구조,123.64,123.64,1,19821220,0,61.82
53.72,0,0,0,10200,,,0779,0,20220412,,0,0,,0,주택,초즙,목조,1,0,,1,0,0,0,0,0,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-1032,,0.0,,0.0,0,,0,0,0,0,0,0,서울특별시 양천구 목동 779-19번지,,,,,,,1,일반,2,일반건축물,0,4107,90,기타지붕,,0,11470,,,51,일반목구조,53.72,53.72,0,19240205,0,53.72
74.05,0,0,0,10200,,,0779,0,20170304,,0,0,,0,주택,세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0020,,0,주건축물,01000,단독주택,11470-3946,10201,49.0,114704142205,8.0,0,서울특별시 양천구 목동중앙서로11길 49-8,0,0,0,0,0,0,서울특별시 양천구 목동 779-20번지,,,,,,,1,일반,2,일반건축물,0,4108,20,기와,,,11470,,,11,벽돌구조,87.93,87.93,1,19780726,0,74.05
107.46,0,0,59.97,10200,사과나무힐,,0779,0,20190530,,0,0,,0,"공동주택(다세대주택),근린생활시설",(철근)콘크리트,철근콘크리트구조,0,0,,5,14,6,0,0,0,0,0,0,,0021,,0,주건축물,02000,공동주택,11470-100218764,10201,49.0,114704142205,6.0,0,서울특별시 양천구 목동중앙서로11길 49-6,0,6,0,0,179.2,0,서울특별시 양천구 목동 779-21번지,20150619,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,0,4109,10,(철근)콘크리트,,1,11470,,20151016,21,철근콘크리트구조,384.46,384.46,1,20160615,152.03,272.43
154.8,0,0,59.68,10200,형지리버빌,,0779,1,20190910,,0,0,,0,다세대주택,(철근)콘크리트,철근콘크리트구조,0,0,,5,14.3,12,0,0,0,0,0,0,,0022,,0,주건축물,02000,공동주택,11470-100233408,10201,51.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 51,92,8,0,0,259.4,0,서울특별시 양천구 목동 779-22번지,20190225,1101,신축허가,3140231,건축과,2019,2,집합,3,표제부,0,4110,10,(철근)콘크리트,VII-0.204g,1,11470,,20190320,21,철근콘크리트구조,497.98,497.98,0,20190906,191.97,497.98
132.56,0,0,53.11,10200,,,0779,0,20200427,,0,0,,0,다세대주택,평슬라브,"연와조, 철근콘크리트조",0,0,,3,10.2,11,0,0,0,0,0,0,,0024,,0,주건축물,02000,공동주택,11470-13113,10201,53.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 53,34.5,3,0,0,249.6,0,서울특별시 양천구 목동 779-24번지,19930622,,,,,,2,집합,3,표제부,0,4111,10,(철근)콘크리트,,0,11470,,19930707,11,벽돌구조,486.82,486.82,1,19940319,146.57,365.84
98.87,0,0,59.7041,10200,벨라하우스,,0779,0,20190530,,0,0,,0,다세대주택,평스라브,철근콘크리트구조,0,0,,5,13.45,8,0,0,0,0,0,0,,0025,,0,주건축물,02000,공동주택,11470-100208845,10201,61.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 61,65,5,0,0,165.6,0,서울특별시 양천구 목동 779-25번지,20140312,1101,신축허가,3140176,건축과,2014,2,집합,3,표제부,0,4112,10,(철근)콘크리트,,1,11470,,20140424,21,철근콘크리트구조,331.11,331.11,0,20140714,199.94565,331.11
83.07,0.9,1,0,10200,,,0779,0,20220414,,0,0,,0,주택,"기와, 스레트","연와조, 세멘벽돌조",1,0,,1,0,0,0,0,0,0,0,0,,0035,,0,주건축물,01000,단독주택,11470-6988,,0.0,,0.0,0,,0,0,0,0,0,0,서울특별시 양천구 목동 779-35번지,,,,,,,1,일반,2,일반건축물,0,4113,20,기와,,0,11470,,,11,벽돌구조,105.07,105.07,1,19750926,0,83.07
52.64,0,0,0,10200,,,0779,0,20200427,비동,0,0,,0,주택,스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0036,,0,주건축물,01000,단독주택,11470-1071,10201,55.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 55,0,0,0,0,246.07,0,서울특별시 양천구 목동 779-36번지,19831102,,,,,,1,일반,2,일반건축물,0,4114,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,185.66,185.66,1,19840611,0,105.28
69.44,0,0,0,10200,,,0779,0,20200427,에이동,0,0,,0,주택,스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0036,,0,주건축물,01000,단독주택,11470-1070,10201,55.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 55,0,0,0,0,246.07,0,서울특별시 양천구 목동 779-36번지,19831102,,,,,,1,일반,2,일반건축물,0,4115,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,212.21,212.21,1,19840611,0,129.18
150.98,0,0,59.94,10200,킹스타운B,,0779,0,20190530,,0,0,,0,도시형생활주택(단지형다세대주택)/ 제1종근린생활시설,(철근)콘크리트,철근콘크리트구조,0,0,,5,15.4,12,1,212.06,5,0,0,0,,0037,,0,주건축물,02000,공동주택,11470-100220561,10201,65.0,114704142205,9.0,0,서울특별시 양천구 목동중앙서로11길 65-9,23,2,0,0,251.87,0,서울특별시 양천구 목동 779-37번지,20151130,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,4116,10,(철근)콘크리트,,1,11470,,20160122,21,철근콘크리트구조,500.64,500.64,0,20160902,198.77,500.64
204.8,0,0,59.04,10200,디에스프라다 B동,,0779,0,20190530,,0,0,,0,공동주택,평스라브,철근콘크리트구조,0,0,,5,13.55,16,0,0,0,0,0,0,,0038,,0,주건축물,02000,공동주택,11470-100202805,10201,73.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 73,122.7,11,0,0,346.9,0,서울특별시 양천구 목동 779-38번지,20120530,1101,신축허가,3140160,건축과,2012,2,집합,3,표제부,0,4117,10,(철근)콘크리트,,1,11470,,20120602,21,철근콘크리트구조,659.33,659.33,0,20121119,190.06,659.33
48.49,0,0,0,10200,,,0780,0,20210803,,0,0,,0,"근린생활시설, 주택",스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0001,,0,주건축물,01000,단독주택,11470-17119,10201,27.0,114704142140,0.0,0,서울특별시 양천구 목동중앙남로3길 27,0,0,0,0,0,0,서울특별시 양천구 목동 780-1번지,19830823,,,,,,1,일반,2,일반건축물,0,4118,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,102.02,102.02,1,19840121,0,96.98
139.28,0,0,59.78,10200,다나네스트빌,,0780,0,20190530,,0,0,,0,"공동주택, 근린생활시설",평스라브,철근콘크리트조,0,0,,6,16.8,8,2,0,7,0,0,0,,0002,,0,주건축물,02000,공동주택,11470-13461,10201,29.0,114704142140,0.0,0,서울특별시 양천구 목동중앙남로3길 29,0,0,0,0,233,0,서울특별시 양천구 목동 780-2번지,20010623,,,,,,2,집합,3,표제부,0,4119,10,(철근)콘크리트,,1,11470,,20010630,21,철근콘크리트구조,695.86,695.86,0,20011229,298.65,695.86
110.28,0,0,59.74,10200,,,0780,0,20200427,,0,0,,0,다세대주택,평슬라브,"철근콘크리트조, 철근콘크리트벽식조",0,0,,4,12.8,9,0,111,3,0,0,0,,0004,,0,주건축물,02000,공동주택,11470-12956,10201,31.0,114704142140,0.0,0,서울특별시 양천구 목동중앙남로3길 31,23,2,0,0,184.6,0,서울특별시 양천구 목동 780-4번지,19960702,,,,,,2,집합,3,표제부,0,4120,10,(철근)콘크리트,,0,11470,,19960904,21,철근콘크리트구조,633.78,633.78,2,19970523,223.46,412.5
81.54,0,0,48.83,10200,,,0780,0,20210825,,0,0,,0,주택,스라브위기와,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0005,,0,주건축물,01000,단독주택,11470-14046,10201,62.0,114704142212,0.0,0,서울특별시 양천구 목동중앙서로7길 62,0,0,0,0,167,0,서울특별시 양천구 목동 780-5번지,19850502,,,,,,1,일반,2,일반건축물,0,4121,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,243.16,243.16,1,19850829,97.65,163.08
107.14,0,0,59.79,10200,목동힐하우스,,0780,0,20190530,,0,0,,0,"다세대주택/제1,2종근린생활시설",경사지붕,철근콘크리트구조,0,0,,5,15.84,4,3,73.3,3,0,0,0,,0007,,0,주건축물,02000,공동주택,11470-100182787,10201,54.0,114704142212,0.0,0,서울특별시 양천구 목동중앙서로7길 54,23,2,0,0,179.2,0,서울특별시 양천구 목동 780-7번지,20070103,1101,신축허가,3140136,건축과,2008,2,집합,3,표제부,0,4122,90,기타지붕,,1,11470,,20070201,21,철근콘크리트구조,466.01,455.87,1,20080721,200.89843,360.01
148.64,0,0,47.5,10200,천동나우빌,,0780,1,20200427,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,4,12.95,10,0,0,0,0,0,0,,0008,,0,주건축물,02000,공동주택,11470-13377,10201,74.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 74,0,7,0,0,312.9,0,서울특별시 양천구 목동 780-8번지,20020222,,,,,,2,집합,3,표제부,0,4123,10,(철근)콘크리트,,0,11470,,200204,21,철근콘크리트구조,680.15,658.77,1,20021022,176.76254,553.09
69.66,0,0,0,10200,가동,,0780,0,20170304,,0,0,,0,주택,스라브위기와,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0010,,0,주건축물,01000,단독주택,11470-2347,10201,72.0,114704142205,7.0,0,서울특별시 양천구 목동중앙서로11길 72-7,0,0,0,0,0,0,서울특별시 양천구 목동 780-10번지,19830728,,,,,,1,일반,2,일반건축물,0,4124,10,(철근)콘크리트,,,11470,,,11,벽돌구조,208.98,208.98,1,19841112,0,139.32
65.95,0,0,0,10200,나동,,0780,0,20210201,,0,0,,0,주택,스라브위기와,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0010,,0,주건축물,01000,단독주택,11470-2346,10201,72.0,114704142205,5.0,0,서울특별시 양천구 목동중앙서로11길 72-5,0,0,0,0,0,0,서울특별시 양천구 목동 780-10번지,19830728,,,,,,1,일반,2,일반건축물,0,4125,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,131.9,131.9,1,19841112,0,65.95
109.86,0,0,33.33,10200,,,0780,0,20170304,,0,0,,0,다세대주택,스라브,연와조,0,0,,2,0,6,0,0,0,0,0,0,,0011,,0,주건축물,02000,공동주택,11470-4189,10201,72.0,114704142205,9.0,0,서울특별시 양천구 목동중앙서로11길 72-9,0,0,0,0,329.58,0,서울특별시 양천구 목동 780-11번지,19860408,,,,,,2,집합,3,표제부,0,4126,10,(철근)콘크리트,,,11470,,,11,벽돌구조,329.58,329.58,1,19860709,66.67,219.72
113.87,0,0,59.9,10200,,,0780,0,20200427,,0,0,,0,"다세대주택, 근린생활시설",철근콘크리트 평스라브,철근콘크리트조,0,0,,4,10.7,6,1,0,0,0,0,0,,0012,,0,주건축물,02000,공동주택,11470-10459,10201,23.0,114704142140,6.0,0,서울특별시 양천구 목동중앙남로3길 23-6,46,4,0,0,190.1,0,서울특별시 양천구 목동 780-12번지,20011127,,,,,,2,집합,3,표제부,0,4127,10,(철근)콘크리트,,0,11470,,20011201,21,철근콘크리트구조,424.19,424.19,0,20020907,223.14,424.19
106.72,0,0,58.44,10200,보배빌라,,0780,0,20170304,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,5,13.9,8,0,92.93,6,0,0,0,,0013,,0,주건축물,02000,공동주택,11470-9187,10201,64.0,114704142205,7.0,0,서울특별시 양천구 목동중앙서로11길 64-7,0,0,0,0,182.6,0,서울특별시 양천구 목동 780-13번지,20020617,,,,,,2,집합,3,표제부,0,4128,10,(철근)콘크리트,,,11470,,20020705,21,철근콘크리트구조,411.72,411.72,0,20021017,225.48,411.72
144.14,0,0,57.7,10200,,,0780,1,20200427,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,5,12.7,8,0,142.92,6,0,0,0,,0014,,0,주건축물,02000,공동주택,11470-15417,10201,21.0,114703114004,33.0,0,서울특별시 양천구 목동중앙남로 21-33,0,0,0,0,249.81,0,서울특별시 양천구 목동 780-14번지,20020228,,,,,,2,집합,3,표제부,0,4129,10,(철근)콘크리트,,0,11470,,20020312,21,철근콘크리트구조,550.11,550.11,0,20020626,220.21,550.11
84.97,0,0,59.84,10200,,,0780,0,20170304,,0,0,,0,공동주택,평스라브,"철근콘크리트조,경량철골구조",0,0,,5,13.5,4,0,83.99,3,0,0,0,,0016,,0,주건축물,02000,공동주택,11470-9831,10201,72.0,114704142205,6.0,0,서울특별시 양천구 목동중앙서로11길 72-6,0,0,0,0,142,0,서울특별시 양천구 목동 780-16번지,20020403,,,,,,2,집합,3,표제부,0,4130,10,(철근)콘크리트,,,11470,,20020617,21,철근콘크리트구조,330.01,330.01,0,20021022,232.4,330.01
121.24,0,0,59.67,10200,,,0780,1,20171205,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,5,13,8,0,130.1,6,0,0,0,,0017,,0,주건축물,02000,공동주택,11470-5227,10201,72.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 72,0,0,0,0,203.17,0,서울특별시 양천구 목동 780-17번지,20020403,,,,,,2,집합,3,표제부,0,4131,10,(철근)콘크리트,,,11470,,20020617,21,철근콘크리트구조,489.7,489.7,0,20021029,241.03,489.7
172.42,0,0,59.85,10200,목동펠리스4차,,0780,1,20200427,,0,0,,0,공동주택(도시형생활주택-원룸형),평지붕,철근콘크리트구조,0,0,,5,17,17,0,0,0,0,0,0,,0018,,0,주건축물,02000,공동주택,11470-100224168,10201,70.0,114704142205,0.0,0,서울특별시 양천구 목동중앙서로11길 70,92,8,0,0,288.1,0,서울특별시 양천구 목동 780-18번지,20160711,1101,신축허가,3140176,건축과,2016,2,집합,3,표제부,0,4132,10,(철근)콘크리트,,1,11470,,20161001,21,철근콘크리트구조,575.68,575.68,0,20170411,199.82,575.68
35.03,0,0,57.6246,10200,목동 780-19 단독주택,,0780,0,20210818,,0,0,,0,단독주택,(철근)콘크리트,철근콘크리트구조,1,0,,4,12.75,0,0,0,0,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-100242228,10201,64.0,114704142205,5.0,0,서울특별시 양천구 목동중앙서로11길 64-5,12,1,0,0,60.79,0,서울특별시 양천구 목동 780-19번지,20200709,1101,신축허가,3140258,건축과,2020,1,일반,2,일반건축물,0,4133,10,(철근)콘크리트,Ⅶ - 0.170g,1,11470,,20201015,21,철근콘크리트구조,110.49,110.49,0,20210608,181.7569,110.49
96.24,0,0,49.89,10200,,,0780,0,20170304,,0,0,,0,다세대주택,평스라브,"철근콘크리트조, 연와조",0,0,,4,0,8,0,0,0,0,0,0,,0020,,0,주건축물,02000,공동주택,11470-21429,10201,21.0,114703114004,27.0,0,서울특별시 양천구 목동중앙남로 21-27,0,0,0,0,192.9,0,서울특별시 양천구 목동 780-20번지,19910508,,,,,,2,집합,3,표제부,0,4134,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,414.06,414.06,1,19911214,197.67,381.3
155.75,0,0,28.15,10200,아인펠리체 2차,,0780,0,20190530,제2동,0,0,,0,공동주택(도시형생활주택-단지형다세대),(철근)콘크리트,철근콘크리트구조,0,0,,5,13.9,8,0,0,0,0,0,0,,0022,,0,주건축물,02000,공동주택,11470-100219184,10201,64.0,114704142205,4.0,0,서울특별시 양천구 목동중앙서로11길 64-4,0,0,0,0,553.3,0,서울특별시 양천구 목동 780-22번지,20151222,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,4135,10,(철근)콘크리트,,1,11470,,20160128,21,철근콘크리트구조,428.39,428.39,0,20160711,77.19,427.07
176.08,0,0,31.82,10200,아인펠리체 2차,,0780,0,20190530,제1동,0,0,,0,공동주택(도시형생활주택-단지형다세대),(철근)콘크리트,철근콘크리트구조,0,0,,6,17.1,15,0,0,0,0,0,0,,0022,,0,주건축물,02000,공동주택,11470-100219168,10201,64.0,114704142205,4.0,0,서울특별시 양천구 목동중앙서로11길 64-4,0,0,0,0,553.3,0,서울특별시 양천구 목동 780-22번지,20151222,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,4136,10,(철근)콘크리트,,1,11470,,20160128,21,철근콘크리트구조,659.8,659.8,0,20160711,119.25,659.8
126.37,0,0,59.88,10200,,,0780,0,20170214,,0,0,,0,다세대주택,평슬라브,철근콘크리트조,0,0,,4,13.6,10,0,49.6,2,0,0,0,,0025,,0,주건축물,02000,공동주택,11470-5711,10201,60.0,114704142205,3.0,0,서울특별시 양천구 목동중앙서로11길 60-3,46,4,0,0,211.03,0,서울특별시 양천구 목동 780-25번지,19991208,,,,,,2,집합,3,표제부,0,4137,10,(철근)콘크리트,,,11470,,20000107,21,철근콘크리트구조,617.01,617.01,1,20000425,230.48,486.38
154.89,0,0,56.92,10200,,,0780,1,20170304,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,4,11.8,9,0,98.39,5,0,0,0,,0026,,0,주건축물,02000,공동주택,11470-6751,10201,60.0,114704142205,7.0,0,서울특별시 양천구 목동중앙서로11길 60-7,23,2,0,0,272.1,0,서울특별시 양천구 목동 780-26번지,20020307,,,,,,2,집합,3,표제부,0,4138,10,(철근)콘크리트,,,11470,,20020418,21,철근콘크리트구조,754.47,754.47,1,20020827,212.06,577.02
102.96,0,0,53.24,10200,,,0780,0,20200427,,0,0,,0,다가구주택(7가구),평스라브,"연와조,경량철골구조",7,0,,3,8.9,0,0,0,0,0,0,0,,0027,,0,주건축물,01000,단독주택,11470-14384,10201,21.0,114703114004,25.0,0,서울특별시 양천구 목동중앙남로 21-25,0,0,0,0,193.4,0,서울특별시 양천구 목동 780-27번지,19890223,,,,,,1,일반,2,일반건축물,0,4139,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,327.68,327.68,1,19890628,122.26,236.45
59.7,0,0,49.83,10200,,,0780,0,20170304,,0,0,,0,주택,스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0042,,0,주건축물,01000,단독주택,11470-18771,10201,58.0,114704142212,0.0,0,서울특별시 양천구 목동중앙서로7길 58,0,0,0,0,119.8,0,서울특별시 양천구 목동 780-42번지,19850502,,,,,,1,일반,2,일반건축물,0,4140,10,(철근)콘크리트,,,11470,,,11,벽돌구조,167.85,167.85,1,19850829,99.67,119.4
52.74,0,0,49.94,10200,,,0780,0,20200427,,0,0,,0,주택,스라브위기와,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0043,,0,주건축물,01000,단독주택,11470-11628,10201,56.0,114704142212,0.0,0,서울특별시 양천구 목동중앙서로7길 56,0,0,0,0,105.6,0,서울특별시 양천구 목동 780-43번지,19850502,,,,,,1,일반,2,일반건축물,0,4141,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,152.28,152.28,1,19850829,99.89,105.48
