시도별,시점,15세이상인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%],15-64세 고용률[%]
경상북도,200202,2162.4,1361.0,1321.5,39.4,801.5,62.9,2.9,61.1,65.0
경상북도,200203,2161.8,1388.7,1352.3,36.3,773.1,64.2,2.6,62.6,66.3
경상북도,200204,2161.1,1422.1,1389.1,32.9,739.0,65.8,2.3,64.3,67.6
경상북도,200205,2160.3,1428.9,1392.6,36.3,731.5,66.1,2.5,64.5,67.6
경상북도,200206,2159.8,1429.5,1395.6,33.9,730.3,66.2,2.4,64.6,67.8
경상북도,200207,2159.0,1442.7,1409.0,33.7,716.3,66.8,2.3,65.3,68.4
경상북도,200208,2157.7,1426.0,1395.2,30.9,731.7,66.1,2.2,64.7,67.6
경상북도,200209,2156.3,1428.4,1402.3,26.2,727.8,66.2,1.8,65.0,67.9
경상북도,200210,2155.3,1431.3,1405.4,25.9,724.0,66.4,1.8,65.2,68.0
경상북도,200211,2153.6,1417.1,1394.2,22.9,736.6,65.8,1.6,64.7,67.9
경상북도,200212,2152.4,1377.1,1354.5,22.6,775.2,64.0,1.6,62.9,66.3
경상북도,200301,2151.4,1338.6,1309.8,28.8,812.8,62.2,2.2,60.9,65.6
경상북도,200302,2150.3,1337.1,1312.1,25.0,813.2,62.2,1.9,61.0,65.9
경상북도,200303,2149.1,1353.9,1327.1,26.9,795.1,63.0,2.0,61.8,66.5
경상북도,200304,2148.1,1379.0,1349.1,29.8,769.1,64.2,2.2,62.8,67.2
경상북도,200305,2147.1,1408.1,1381.1,27.0,739.1,65.6,1.9,64.3,68.6
경상북도,200306,2145.7,1408.3,1380.6,27.7,737.3,65.6,2.0,64.3,68.6
경상북도,200307,2144.7,1422.7,1389.9,32.7,722.0,66.3,2.3,64.8,69.2
경상북도,200308,2143.1,1409.7,1377.5,32.2,733.4,65.8,2.3,64.3,68.6
경상북도,200309,2141.7,1427.0,1391.0,36.0,714.8,66.6,2.5,64.9,69.0
경상북도,200310,2140.4,1440.7,1407.5,33.2,699.7,67.3,2.3,65.8,69.6
경상북도,200311,2138.9,1423.7,1388.1,35.6,715.2,66.6,2.5,64.9,69.1
경상북도,200312,2137.6,1383.8,1346.3,37.5,753.8,64.7,2.7,63.0,67.8
경상북도,200401,2136.8,1352.3,1311.6,40.8,784.4,63.3,3.0,61.4,66.4
경상북도,200402,2135.4,1361.2,1316.1,45.1,774.1,63.7,3.3,61.6,66.5
경상북도,200403,2134.0,1389.1,1349.8,39.3,744.8,65.1,2.8,63.3,67.6
경상북도,200404,2132.5,1410.7,1375.1,35.6,721.8,66.2,2.5,64.5,68.4
경상북도,200405,2131.1,1417.1,1377.7,39.3,714.0,66.5,2.8,64.6,68.4
경상북도,200406,2129.9,1423.5,1382.6,40.9,706.4,66.8,2.9,64.9,68.8
경상북도,200407,2129.6,1396.8,1357.5,39.3,732.9,65.6,2.8,63.7,67.8
경상북도,200408,2129.7,1394.8,1359.0,35.8,734.9,65.5,2.6,63.8,67.8
경상북도,200409,2129.7,1420.5,1394.4,26.0,709.3,66.7,1.8,65.5,69.7
경상북도,200410,2129.8,1437.4,1404.8,32.6,692.4,67.5,2.3,66.0,70.2
경상북도,200411,2129.5,1409.3,1378.3,30.9,720.3,66.2,2.2,64.7,69.2
경상북도,200412,2129.2,1381.0,1346.3,34.7,748.2,64.9,2.5,63.2,68.2
경상북도,200501,2129.0,1337.3,1300.3,37.1,791.7,62.8,2.8,61.1,66.1
경상북도,200502,2129.2,1341.5,1307.4,34.1,787.8,63.0,2.5,61.4,66.7
경상북도,200503,2129.2,1389.2,1355.3,33.9,740.0,65.2,2.4,63.7,68.0
경상북도,200504,2129.1,1400.4,1369.1,31.3,728.7,65.8,2.2,64.3,68.4
경상북도,200505,2129.1,1412.7,1378.5,34.2,716.4,66.4,2.4,64.7,69.0
경상북도,200506,2129.2,1410.5,1375.4,35.1,718.7,66.2,2.5,64.6,68.7
경상북도,200507,2129.8,1403.4,1366.5,36.9,726.4,65.9,2.6,64.2,68.4
경상북도,200508,2131.1,1398.2,1360.4,37.8,732.9,65.6,2.7,63.8,68.0
경상북도,200509,2132.6,1403.2,1366.7,36.5,729.4,65.8,2.6,64.1,68.2
경상북도,200510,2133.9,1405.7,1367.0,38.7,728.2,65.9,2.8,64.1,68.2
경상북도,200511,2135.4,1404.3,1376.3,28.0,731.1,65.8,2.0,64.5,68.9
경상북도,200512,2136.5,1360.3,1332.3,28.0,776.1,63.7,2.1,62.4,67.2
경상북도,200601,2142.7,1349.4,1315.9,33.6,793.3,63.0,2.5,61.4,67.1
경상북도,200602,2144.1,1336.2,1297.6,38.6,807.8,62.3,2.9,60.5,65.7
경상북도,200603,2145.3,1388.1,1352.8,35.3,757.2,64.7,2.5,63.1,67.7
경상북도,200604,2146.8,1415.2,1386.5,28.7,731.6,65.9,2.0,64.6,69.0
경상북도,200605,2148.5,1425.4,1397.0,28.4,723.2,66.3,2.0,65.0,69.2
경상북도,200606,2150.3,1422.5,1390.5,32.0,727.8,66.2,2.2,64.7,68.7
경상북도,200607,2151.6,1408.9,1373.7,35.3,742.6,65.5,2.5,63.8,67.9
경상북도,200608,2152.5,1399.2,1365.2,34.1,753.3,65.0,2.4,63.4,67.2
경상북도,200609,2153.1,1411.2,1375.2,36.0,741.9,65.5,2.6,63.9,67.9
경상북도,200610,2153.9,1419.3,1385.1,34.2,734.6,65.9,2.4,64.3,68.4
경상북도,200611,2154.2,1428.6,1398.1,30.5,725.7,66.3,2.1,64.9,69.0
경상북도,200612,2154.8,1371.4,1340.1,31.3,783.4,63.6,2.3,62.2,67.2
경상북도,200701,2155.8,1342.6,1311.9,30.7,813.2,62.3,2.3,60.9,66.1
경상북도,200702,2156.3,1335.8,1304.1,31.7,820.5,61.9,2.4,60.5,65.6
경상북도,200703,2156.9,1383.1,1351.0,32.1,773.8,64.1,2.3,62.6,67.2
경상북도,200704,2157.6,1420.5,1389.0,31.6,737.0,65.8,2.2,64.4,68.4
경상북도,200705,2158.6,1419.2,1398.2,21.1,739.3,65.7,1.5,64.8,68.7
경상북도,200706,2159.7,1418.2,1390.6,27.6,741.4,65.7,1.9,64.4,68.3
경상북도,200707,2160.5,1410.2,1379.3,30.9,750.3,65.3,2.2,63.8,67.9
경상북도,200708,2161.4,1380.9,1349.5,31.4,780.5,63.9,2.3,62.4,66.2
경상북도,200709,2162.4,1393.1,1360.0,33.1,769.3,64.4,2.4,62.9,66.9
경상북도,200710,2163.6,1406.7,1376.2,30.5,756.8,65.0,2.2,63.6,67.6
경상북도,200711,2164.4,1407.9,1384.4,23.5,756.5,65.0,1.7,64.0,68.2
경상북도,200712,2165.3,1339.5,1317.1,22.4,825.7,61.9,1.7,60.8,65.7
경상북도,200801,2166.5,1290.7,1269.4,21.3,875.8,59.6,1.7,58.6,63.9
경상북도,200802,2167.4,1312.6,1282.0,30.6,854.8,60.6,2.3,59.1,64.6
경상북도,200803,2168.1,1347.7,1312.9,34.8,820.4,62.2,2.6,60.6,65.0
경상북도,200804,2168.9,1386.9,1352.8,34.1,782.0,63.9,2.5,62.4,66.3
경상북도,200805,2169.7,1414.8,1381.7,33.2,754.9,65.2,2.3,63.7,67.4
경상북도,200806,2170.6,1421.1,1387.8,33.2,749.5,65.5,2.3,63.9,67.5
경상북도,200807,2171.8,1409.0,1381.6,27.4,762.7,64.9,1.9,63.6,67.5
경상북도,200808,2172.7,1400.3,1374.8,25.6,772.4,64.4,1.8,63.3,67.0
경상북도,200809,2173.5,1423.2,1395.6,27.6,750.3,65.5,1.9,64.2,68.0
경상북도,200810,2174.3,1439.6,1410.5,29.1,734.7,66.2,2.0,64.9,68.8
경상북도,200811,2175.5,1453.5,1427.5,26.0,721.9,66.8,1.8,65.6,69.6
경상북도,200812,2176.4,1376.4,1347.6,28.8,800.0,63.2,2.1,61.9,66.8
경상북도,200901,2178.5,1328.7,1290.3,38.4,849.8,61.0,2.9,59.2,64.1
경상북도,200902,2179.1,1350.7,1305.2,45.5,828.5,62.0,3.4,59.9,64.6
경상북도,200903,2179.7,1377.5,1335.8,41.7,802.2,63.2,3.0,61.3,65.5
경상북도,200904,2180.4,1395.5,1355.2,40.3,784.9,64.0,2.9,62.2,66.1
경상북도,200905,2181.3,1406.7,1368.5,38.2,774.7,64.5,2.7,62.7,66.4
경상북도,200906,2182.3,1427.9,1388.5,39.4,754.3,65.4,2.8,63.6,67.0
경상북도,200907,2183.4,1419.8,1387.9,32.0,763.6,65.0,2.3,63.6,67.0
경상북도,200908,2184.7,1401.6,1367.4,34.2,783.0,64.2,2.4,62.6,65.8
경상북도,200909,2185.6,1420.0,1380.3,39.7,765.6,65.0,2.8,63.2,66.5
경상북도,200910,2186.5,1421.0,1384.6,36.4,765.5,65.0,2.6,63.3,66.7
경상북도,200911,2187.6,1414.0,1380.4,33.5,773.7,64.6,2.4,63.1,66.9
경상북도,200912,2188.6,1333.3,1298.3,35.0,855.4,60.9,2.6,59.3,64.5
경상북도,201001,2191.6,1319.7,1258.2,61.5,871.9,60.2,4.7,57.4,63.1
경상북도,201002,2192.4,1322.4,1270.3,52.1,870.0,60.3,3.9,57.9,63.4
경상북도,201003,2193.3,1369.3,1326.9,42.4,824.0,62.4,3.1,60.5,64.7
경상북도,201004,2194.2,1431.2,1389.1,42.1,763.0,65.2,2.9,63.3,66.9
경상북도,201005,2195.5,1454.5,1419.6,34.9,741.0,66.2,2.4,64.7,67.9
경상북도,201006,2196.6,1457.9,1427.3,30.7,738.7,66.4,2.1,65.0,68.2
경상북도,201007,2198.5,1452.2,1423.4,28.8,746.3,66.1,2.0,64.7,68.2
경상북도,201008,2200.5,1422.0,1383.3,38.7,778.5,64.6,2.7,62.9,66.1
경상북도,201009,2202.2,1437.7,1402.6,35.1,764.5,65.3,2.4,63.7,66.8
경상북도,201010,2204.0,1437.2,1401.5,35.7,766.8,65.2,2.5,63.6,66.7
경상북도,201011,2206.2,1437.1,1401.7,35.5,769.0,65.1,2.5,63.5,67.2
경상북도,201012,2208.7,1374.8,1340.8,34.0,833.9,62.2,2.5,60.7,65.6
경상북도,201101,2211.9,1306.1,1261.6,44.5,905.8,59.0,3.4,57.0,62.7
경상북도,201102,2213.6,1340.6,1278.7,61.9,873.0,60.6,4.6,57.8,62.7
경상북도,201103,2215.6,1391.1,1338.9,52.2,824.5,62.8,3.8,60.4,64.3
경상북도,201104,2217.3,1407.9,1371.6,36.3,809.4,63.5,2.6,61.9,65.5
경상북도,201105,2219.8,1454.1,1418.1,36.0,765.7,65.5,2.5,63.9,67.5
경상북도,201106,2221.2,1462.8,1421.6,41.2,758.4,65.9,2.8,64.0,67.3
경상북도,201107,2223.2,1463.1,1429.6,33.5,760.1,65.8,2.3,64.3,67.9
경상북도,201108,2224.9,1439.8,1417.3,22.5,785.1,64.7,1.6,63.7,67.2
경상북도,201109,2226.1,1433.4,1402.7,30.7,792.7,64.4,2.1,63.0,66.6
경상북도,201110,2227.6,1444.8,1422.1,22.7,782.8,64.9,1.6,63.8,67.2
경상북도,201111,2229.6,1430.6,1406.8,23.8,799.0,64.2,1.7,63.1,66.9
경상북도,201112,2233.1,1356.8,1329.8,27.0,876.3,60.8,2.0,59.5,64.4
경상북도,201201,2234.1,1330.5,1295.8,34.7,903.6,59.6,2.6,58.0,63.4
경상북도,201202,2235.9,1358.0,1306.2,51.8,877.8,60.7,3.8,58.4,64.0
경상북도,201203,2237.5,1409.6,1370.8,38.8,827.8,63.0,2.8,61.3,66.3
경상북도,201204,2238.9,1443.4,1409.3,34.1,795.5,64.5,2.4,62.9,67.3
경상북도,201205,2241.1,1470.1,1434.6,35.5,771.0,65.6,2.4,64.0,68.0
경상북도,201206,2242.2,1475.7,1433.3,42.4,766.5,65.8,2.9,63.9,67.9
경상북도,201207,2243.8,1468.7,1431.2,37.5,775.1,65.5,2.6,63.8,67.6
경상북도,201208,2245.0,1453.9,1420.6,33.3,791.1,64.8,2.3,63.3,67.0
경상북도,201209,2245.9,1467.8,1428.6,39.2,778.1,65.4,2.7,63.6,67.3
경상북도,201210,2246.9,1466.7,1432.5,34.2,780.2,65.3,2.3,63.8,67.8
경상북도,201211,2248.5,1458.5,1431.8,26.7,790.0,64.9,1.8,63.7,68.3
경상북도,201212,2251.5,1375.5,1347.5,28.1,875.9,61.1,2.0,59.8,65.8
경상북도,201301,2252.2,1340.3,1292.1,48.2,911.9,59.5,3.6,57.4,63.6
경상북도,201302,2253.9,1359.8,1307.8,51.9,894.1,60.3,3.8,58.0,63.9
경상북도,201303,2254.8,1411.5,1368.6,43.0,843.3,62.6,3.0,60.7,65.1
경상북도,201304,2256.1,1456.8,1421.1,35.7,799.2,64.6,2.5,63.0,67.3
경상북도,201305,2257.5,1488.2,1457.1,31.0,769.3,65.9,2.1,64.5,68.4
경상북도,201306,2259.1,1489.9,1445.6,44.3,769.2,66.0,3.0,64.0,67.7
경상북도,201307,2260.7,1484.7,1430.8,53.9,776.0,65.7,3.6,63.3,67.1
경상북도,201308,2262.4,1476.5,1434.1,42.4,785.9,65.3,2.9,63.4,67.3
경상북도,201309,2264.1,1481.2,1438.5,42.6,783.0,65.4,2.9,63.5,67.3
경상북도,201310,2265.9,1491.0,1442.8,48.2,774.9,65.8,3.2,63.7,67.4
경상북도,201311,2267.7,1486.4,1442.8,43.6,781.3,65.5,2.9,63.6,67.8
경상북도,201312,2269.5,1410.4,1357.4,53.0,859.1,62.1,3.8,59.8,65.7
경상북도,201401,2271.0,1410.5,1360.8,49.7,860.5,62.1,3.5,59.9,66.1
경상북도,201402,2272.8,1433.1,1371.1,62.0,839.8,63.1,4.3,60.3,66.6
경상북도,201403,2274.4,1467.3,1425.0,42.3,807.1,64.5,2.9,62.7,67.9
경상북도,201404,2276.1,1504.3,1461.1,43.2,771.7,66.1,2.9,64.2,68.9
경상북도,201405,2277.8,1512.7,1471.6,41.1,765.1,66.4,2.7,64.6,69.0
경상북도,201406,2279.5,1515.8,1473.3,42.5,763.7,66.5,2.8,64.6,69.1
경상북도,201407,2281.0,1509.9,1475.8,34.1,771.1,66.2,2.3,64.7,69.4
경상북도,201408,2282.7,1502.2,1467.3,34.9,780.5,65.8,2.3,64.3,68.9
경상북도,201409,2284.1,1504.0,1464.9,39.2,780.1,65.8,2.6,64.1,68.4
경상북도,201410,2285.3,1511.7,1472.8,38.9,773.6,66.1,2.6,64.4,68.8
경상북도,201411,2286.9,1500.8,1458.3,42.5,786.1,65.6,2.8,63.8,68.1
경상북도,201412,2288.3,1443.5,1394.0,49.6,844.8,63.1,3.4,60.9,66.8
경상북도,201501,2289.8,1406.2,1355.7,50.5,883.6,61.4,3.6,59.2,65.3
경상북도,201502,2291.5,1431.3,1360.5,70.8,860.1,62.5,4.9,59.4,65.3
경상북도,201503,2292.9,1463.1,1411.4,51.8,829.8,63.8,3.5,61.6,66.7
경상북도,201504,2294.5,1496.8,1448.3,48.5,797.7,65.2,3.2,63.1,67.8
경상북도,201505,2296.0,1507.6,1467.5,40.1,788.4,65.7,2.7,63.9,68.5
경상북도,201506,2297.5,1502.2,1457.4,44.8,795.3,65.4,3.0,63.4,68.0
경상북도,201507,2298.8,1499.2,1458.5,40.7,799.6,65.2,2.7,63.4,68.2
경상북도,201508,2300.0,1483.1,1445.7,37.4,816.8,64.5,2.5,62.9,67.8
경상북도,201509,2301.2,1488.6,1448.4,40.3,812.6,64.7,2.7,62.9,68.0
경상북도,201510,2302.2,1505.6,1469.4,36.2,796.6,65.4,2.4,63.8,68.8
경상북도,201511,2303.3,1495.9,1462.5,33.4,807.4,64.9,2.2,63.5,68.8
경상북도,201512,2304.5,1455.1,1410.4,44.7,849.5,63.1,3.1,61.2,67.7
경상북도,201601,2307.7,1431.8,1387.0,44.7,875.9,62.0,3.1,60.1,66.7
경상북도,201602,2308.9,1450.3,1389.8,60.5,858.6,62.8,4.2,60.2,66.4
경상북도,201603,2310.3,1483.5,1423.6,59.9,826.8,64.2,4.0,61.6,66.9
경상북도,201604,2311.4,1491.1,1441.8,49.3,820.3,64.5,3.3,62.4,67.4
경상북도,201605,2312.8,1519.7,1466.6,53.0,793.1,65.7,3.5,63.4,68.1
경상북도,201606,2313.9,1521.3,1479.3,42.0,792.5,65.7,2.8,63.9,68.5
경상북도,201607,2314.4,1506.2,1459.3,46.9,808.2,65.1,3.1,63.1,67.8
경상북도,201608,2314.5,1503.6,1463.4,40.3,810.8,65.0,2.7,63.2,67.8
경상북도,201609,2314.6,1500.8,1450.1,50.6,813.8,64.8,3.4,62.7,67.1
경상북도,201610,2314.7,1511.9,1469.7,42.1,802.8,65.3,2.8,63.5,68.0
경상북도,201611,2314.8,1502.6,1466.2,36.4,812.2,64.9,2.4,63.3,68.1
경상북도,201612,2314.9,1459.9,1420.6,39.2,855.0,63.1,2.7,61.4,67.3
경상북도,201701,2315.5,1435.6,1388.5,47.1,879.9,62.0,3.3,60.0,66.5
경상북도,201702,2315.7,1477.1,1404.2,72.8,838.6,63.8,4.9,60.6,66.9
경상북도,201703,2315.9,1485.8,1433.3,52.4,830.1,64.2,3.5,61.9,67.4
경상북도,201704,2316.0,1502.8,1445.8,57.0,813.2,64.9,3.8,62.4,67.3
경상북도,201705,2316.3,1512.3,1477.2,35.1,804.0,65.3,2.3,63.8,68.8
경상북도,201706,2316.3,1519.8,1481.4,38.4,796.5,65.6,2.5,64.0,68.9
경상북도,201707,2316.1,1502.9,1469.1,33.8,813.2,64.9,2.2,63.4,68.8
경상북도,201708,2315.9,1490.3,1458.0,32.3,825.6,64.4,2.2,63.0,68.2
경상북도,201709,2315.6,1489.9,1466.9,23.0,825.7,64.3,1.5,63.3,68.4
경상북도,201710,2315.7,1501.7,1468.2,33.5,814.0,64.8,2.2,63.4,68.4
경상북도,201711,2315.7,1484.6,1457.0,27.5,831.1,64.1,1.9,62.9,68.1
경상북도,201712,2315.4,1450.7,1408.6,42.1,864.7,62.7,2.9,60.8,66.7
경상북도,201801,2315.3,1431.2,1373.2,57.9,884.1,61.8,4.0,59.3,66.3
경상북도,201802,2315.5,1431.8,1359.2,72.7,883.7,61.8,5.1,58.7,65.3
경상북도,201803,2315.1,1481.6,1402.0,79.6,833.5,64.0,5.4,60.6,65.9
경상북도,201804,2315.4,1496.0,1438.7,57.3,819.4,64.6,3.8,62.1,67.4
경상북도,201805,2315.6,1508.5,1441.6,66.8,807.1,65.1,4.4,62.3,67.0
경상북도,201806,2315.9,1500.0,1445.7,54.3,815.9,64.8,3.6,62.4,67.0
경상북도,201807,2316.2,1495.0,1440.4,54.7,821.1,64.5,3.7,62.2,67.0
경상북도,201808,2316.4,1515.1,1440.3,74.8,801.3,65.4,4.9,62.2,67.0
경상북도,201809,2316.7,1510.9,1447.7,63.2,805.8,65.2,4.2,62.5,67.2
경상북도,201810,2317.0,1513.0,1462.4,50.6,803.9,65.3,3.3,63.1,67.9
경상북도,201811,2317.1,1517.0,1465.5,51.5,800.1,65.5,3.4,63.2,68.2
경상북도,201812,2317.7,1455.3,1401.6,53.7,862.3,62.8,3.7,60.5,67.1
경상북도,201901,2316.4,1443.1,1361.6,81.5,873.3,62.3,5.6,58.8,66.1
경상북도,201902,2318.0,1460.9,1386.9,74.0,857.1,63.0,5.1,59.8,66.5
경상북도,201903,2317.9,1474.1,1413.8,60.2,843.8,63.6,4.1,61.0,67.0
경상북도,201904,2318.1,1496.0,1422.6,73.4,822.2,64.5,4.9,61.4,66.8
경상북도,201905,2317.5,1499.2,1437.7,61.4,818.3,64.7,4.1,62.0,67.6
경상북도,201906,2317.8,1513.8,1447.0,66.8,804.0,65.3,4.4,62.4,67.9
경상북도,201907,2318.4,1497.1,1447.4,49.7,821.3,64.6,3.3,62.4,67.8
경상북도,201908,2318.1,1490.4,1449.9,40.5,827.7,64.3,2.7,62.5,67.8
경상북도,201909,2318.3,1490.9,1446.8,44.1,827.5,64.3,3.0,62.4,67.6
경상북도,201910,2318.7,1502.2,1457.3,44.9,816.4,64.8,3.0,62.8,67.8
경상북도,201911,2318.8,1510.9,1472.5,38.4,807.8,65.2,2.5,63.5,68.7
경상북도,201912,2319.5,1482.4,1418.0,64.4,837.1,63.9,4.3,61.1,67.5
경상북도,202001,2319.2,1468.8,1392.6,76.2,850.3,63.3,5.2,60.0,66.8
경상북도,202002,2320.3,1463.0,1406.8,56.1,857.3,63.1,3.8,60.6,66.7
경상북도,202003,2320.4,1444.8,1391.8,53.0,875.7,62.3,3.7,60.0,65.1
경상북도,202004,2320.6,1454.4,1394.9,59.5,866.1,62.7,4.1,60.1,64.8
경상북도,202005,2321.6,1497.6,1420.5,77.1,824.0,64.5,5.1,61.2,66.1
경상북도,202006,2322.0,1503.8,1423.7,80.0,818.3,64.8,5.3,61.3,66.2
경상북도,202007,2321.5,1509.5,1445.4,64.1,812.0,65.0,4.2,62.3,67.4
경상북도,202008,2320.8,1486.7,1440.5,46.2,834.1,64.1,3.1,62.1,67.2
경상북도,202009,2320.1,1485.0,1437.9,47.1,835.1,64.0,3.2,62.0,66.9
경상북도,202010,2319.7,1488.5,1437.6,50.9,831.2,64.2,3.4,62.0,67.0
경상북도,202011,2319.7,1494.5,1444.3,50.2,825.3,64.4,3.4,62.3,67.2
경상북도,202012,2319.8,1442.2,1384.8,57.4,877.6,62.2,4.0,59.7,65.6
경상북도,202101,2319.3,1418.6,1333.8,84.7,900.7,61.2,6.0,57.5,64.2
경상북도,202102,2317.1,1430.3,1353.1,77.3,886.7,61.7,5.4,58.4,63.9
경상북도,202103,2314.9,1452.2,1382.8,69.4,862.7,62.7,4.8,59.7,64.5
경상북도,202104,2312.8,1467.7,1408.0,59.7,845.1,63.5,4.1,60.9,65.0
경상북도,202105,2310.7,1480.4,1421.4,59.0,830.3,64.1,4.0,61.5,65.5
경상북도,202106,2308.6,1466.7,1421.3,45.4,841.9,63.5,3.1,61.6,65.4
경상북도,202107,2308.7,1474.0,1438.3,35.7,834.8,63.8,2.4,62.3,66.3
경상북도,202108,2308.5,1453.0,1431.8,21.3,855.5,62.9,1.5,62.0,66.0
경상북도,202109,2308.6,1467.6,1446.9,20.7,841.1,63.6,1.4,62.7,67.0
경상북도,202110,2308.9,1474.4,1449.5,24.9,834.5,63.9,1.7,62.8,66.9
경상북도,202111,2309.7,1460.8,1436.9,23.9,848.9,63.2,1.6,62.2,67.0
경상북도,202112,2310.0,1438.0,1397.4,40.6,872.0,62.3,2.8,60.5,66.8
경상북도,202201,2315.9,1430.5,1369.4,61.1,885.4,61.8,4.3,59.1,66.1
경상북도,202202,2318.9,1446.8,1398.5,48.3,872.1,62.4,3.3,60.3,66.0
경상북도,202203,2321.7,1484.1,1446.1,38.0,837.6,63.9,2.6,62.3,67.6
경상북도,202204,2324.7,1507.0,1471.0,36.0,817.7,64.8,2.4,63.3,68.4
경상북도,202205,2327.7,1539.1,1505.1,34.0,788.6,66.1,2.2,64.7,69.7
경상북도,202206,2330.3,1530.2,1500.9,29.4,800.1,65.7,1.9,64.4,69.3
경상북도,202207,2329.2,1517.1,1489.2,27.8,812.2,65.1,1.8,63.9,68.5
경상북도,202208,2328.3,1512.8,1490.9,21.9,815.5,65.0,1.4,64.0,68.6
경상북도,202209,2327.4,1509.2,1476.4,32.8,818.2,64.8,2.2,63.4,68.3
경상남도,199906,2292.0,1432.0,1361.0,71.0,859.0,62.5,5.0,59.4,62.3
경상남도,199907,2294.0,1441.0,1365.0,76.0,853.0,62.8,5.3,59.5,62.1
경상남도,199908,2295.0,1421.0,1353.0,68.0,874.0,61.9,4.8,59.0,61.5
경상남도,199909,2297.0,1443.0,1387.0,56.0,853.0,62.8,3.9,60.4,62.6
경상남도,199910,2298.0,1456.0,1400.0,56.0,842.0,63.4,3.8,60.9,63.2
경상남도,199911,2299.0,1432.0,1377.0,55.0,867.0,62.3,3.8,59.9,62.6
경상남도,199912,2301.0,1374.0,1324.0,50.0,927.0,59.7,3.6,57.5,61.0
경상남도,200001,2301.4,1333.8,1274.9,58.9,967.6,58.0,4.4,55.4,59.3
경상남도,200002,2302.6,1333.1,1275.5,57.6,969.5,57.9,4.3,55.4,59.0
경상남도,200003,2303.9,1356.6,1310.6,46.0,947.3,58.9,3.4,56.9,60.2
경상남도,200004,2305.5,1420.5,1372.0,48.6,884.9,61.6,3.4,59.5,62.3
경상남도,200005,2307.6,1436.4,1386.1,50.3,871.2,62.2,3.5,60.1,62.9
경상남도,200006,2309.4,1445.8,1397.8,47.9,863.6,62.6,3.3,60.5,63.3
경상남도,200007,2311.9,1441.9,1395.1,46.8,870.1,62.4,3.2,60.3,63.3
경상남도,200008,2314.0,1425.3,1379.7,45.6,888.7,61.6,3.2,59.6,62.5
경상남도,200009,2315.9,1460.1,1414.6,45.5,855.8,63.0,3.1,61.1,63.9
경상남도,200010,2317.6,1470.6,1422.5,48.1,846.9,63.5,3.3,61.4,64.2
경상남도,200011,2319.0,1431.9,1385.9,46.0,887.1,61.7,3.2,59.8,63.4
경상남도,200012,2320.9,1370.0,1321.2,48.8,950.9,59.0,3.6,56.9,61.3
경상남도,200101,2320.6,1350.5,1300.3,50.2,970.1,58.2,3.7,56.0,60.6
경상남도,200102,2321.7,1370.2,1308.3,61.9,951.5,59.0,4.5,56.4,60.8
경상남도,200103,2322.9,1412.9,1355.2,57.7,910.0,60.8,4.1,58.3,62.2
경상남도,200104,2323.8,1452.0,1408.0,44.0,871.8,62.5,3.0,60.6,64.1
경상남도,200105,2325.2,1457.9,1417.3,40.6,867.3,62.7,2.8,61.0,64.1
경상남도,200106,2326.9,1459.8,1419.9,39.9,867.1,62.7,2.7,61.0,64.2
경상남도,200107,2329.2,1443.0,1396.3,46.6,886.2,62.0,3.2,59.9,63.3
경상남도,200108,2331.7,1432.4,1381.2,51.2,899.3,61.4,3.6,59.2,62.4
경상남도,200109,2333.7,1468.9,1424.9,44.0,864.8,62.9,3.0,61.1,64.2
경상남도,200110,2336.0,1486.7,1442.6,44.1,849.4,63.6,3.0,61.8,64.9
경상남도,200111,2338.5,1460.5,1415.4,45.1,878.0,62.5,3.1,60.5,64.0
경상남도,200112,2340.6,1411.5,1368.6,43.0,929.0,60.3,3.0,58.5,62.6
경상남도,200201,2343.3,1392.4,1339.8,52.6,950.9,59.4,3.8,57.2,61.4
경상남도,200202,2345.7,1403.0,1351.0,52.0,942.7,59.8,3.7,57.6,61.7
경상남도,200203,2347.9,1431.8,1386.6,45.2,916.1,61.0,3.2,59.1,63.0
경상남도,200204,2350.0,1474.9,1443.4,31.5,875.1,62.8,2.1,61.4,65.2
경상남도,200205,2352.0,1481.7,1447.8,33.9,870.3,63.0,2.3,61.6,65.0
경상남도,200206,2354.3,1473.3,1440.0,33.2,881.0,62.6,2.3,61.2,64.4
경상남도,200207,2356.8,1449.7,1413.9,35.9,907.1,61.5,2.5,60.0,63.2
경상남도,200208,2359.2,1404.4,1371.4,32.9,954.9,59.5,2.3,58.1,61.4
경상남도,200209,2361.4,1469.3,1438.9,30.4,892.1,62.2,2.1,60.9,64.2
경상남도,200210,2364.2,1483.8,1454.1,29.8,880.4,62.8,2.0,61.5,64.8
경상남도,200211,2366.2,1478.7,1451.3,27.4,887.5,62.5,1.9,61.3,65.1
경상남도,200212,2368.7,1437.9,1410.6,27.2,930.8,60.7,1.9,59.6,63.8
경상남도,200301,2371.5,1467.6,1432.1,35.5,903.9,61.9,2.4,60.4,65.5
경상남도,200302,2374.1,1473.8,1436.7,37.1,900.3,62.1,2.5,60.5,65.1
경상남도,200303,2376.6,1493.5,1447.6,46.0,883.1,62.8,3.1,60.9,65.1
경상남도,200304,2379.4,1517.8,1478.0,39.8,861.6,63.8,2.6,62.1,66.0
경상남도,200305,2382.3,1528.5,1492.5,36.0,853.8,64.2,2.4,62.6,66.5
